LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,17-May-2024 22:28:43,0                 
Time,Ampl
-5.0000428e-06,0.615095
-4.9999428e-06,0.606864
-4.9998428e-06,0.599609
-4.9997428e-06,0.592773
-4.9996428e-06,0.586775
-4.9995428e-06,0.580218
-4.9994428e-06,0.573382
-4.9993428e-06,0.56543
-4.9992428e-06,0.557338
-4.9991428e-06,0.54841
-4.9990428e-06,0.539342
-4.9989428e-06,0.528739
-4.9988428e-06,0.51716
-4.9987428e-06,0.504185
-4.9986428e-06,0.49135
-4.9985428e-06,0.479074
-4.9984428e-06,0.46875
-4.9983428e-06,0.459403
-4.9982428e-06,0.451172
-4.9981428e-06,0.442522
-4.9980428e-06,0.433454
-4.9979428e-06,0.422712
-4.9978428e-06,0.410435
-4.9977428e-06,0.395926
-4.9976428e-06,0.380301
-4.9975428e-06,0.3637
-4.9974428e-06,0.348075
-4.9973428e-06,0.333566
-4.9972428e-06,0.320592
-4.9971428e-06,0.308315
-4.9970428e-06,0.296875
-4.9969428e-06,0.285435
-4.9968428e-06,0.274135
-4.9967428e-06,0.262277
-4.9966428e-06,0.249721
-4.9965428e-06,0.235491
-4.9964428e-06,0.220006
-4.9963428e-06,0.203125
-4.9962428e-06,0.185965
-4.9961428e-06,0.169085
-4.9960428e-06,0.15332
-4.9959428e-06,0.138393
-4.9958428e-06,0.123884
-4.9957428e-06,0.109096
-4.9956428e-06,0.0941685
-4.9955428e-06,0.0791016
-4.9954428e-06,0.0640346
-4.9953428e-06,0.0489676
-4.9952428e-06,0.0337612
-4.9951428e-06,0.0181362
-4.9950428e-06,0.00181362
-4.9949428e-06,-0.015067
-4.9948428e-06,-0.0322266
-4.9947428e-06,-0.0492467
-4.9946428e-06,-0.0654297
-4.9945428e-06,-0.0800781
-4.9944428e-06,-0.0930525
-4.9943428e-06,-0.10519
-4.9942428e-06,-0.118025
-4.9941428e-06,-0.132673
-4.9940428e-06,-0.149693
-4.9939428e-06,-0.167969
-4.9938428e-06,-0.186105
-4.9937428e-06,-0.202706
-4.9936428e-06,-0.218052
-4.9935428e-06,-0.232561
-4.9934428e-06,-0.247768
-4.9933428e-06,-0.26409
-4.9932428e-06,-0.28139
-4.9931428e-06,-0.297991
-4.9930428e-06,-0.313058
-4.9929428e-06,-0.325614
-4.9928428e-06,-0.336914
-4.9927428e-06,-0.348214
-4.9926428e-06,-0.361328
-4.9925428e-06,-0.375977
-4.9924428e-06,-0.391602
-4.9923428e-06,-0.405831
-4.9922428e-06,-0.418666
-4.9921428e-06,-0.429827
-4.9920428e-06,-0.441127
-4.9919428e-06,-0.452986
-4.9918428e-06,-0.46596
-4.9917428e-06,-0.478795
-4.9916428e-06,-0.49135
-4.9915428e-06,-0.502093
-4.9914428e-06,-0.512137
-4.9913428e-06,-0.521345
-4.9912428e-06,-0.53139
-4.9911428e-06,-0.542132
-4.9910428e-06,-0.554269
-4.9909428e-06,-0.566406
-4.9908428e-06,-0.578544
-4.9907428e-06,-0.589565
-4.9906428e-06,-0.600307
-4.9905428e-06,-0.609654
-4.9904428e-06,-0.618164
-4.9903428e-06,-0.625
-4.9902428e-06,-0.631138
-4.9901428e-06,-0.63644
-4.9900428e-06,-0.642578
-4.9899428e-06,-0.649414
-4.9898428e-06,-0.658064
-4.9897428e-06,-0.667132
-4.9896428e-06,-0.676479
-4.9895428e-06,-0.683594
-4.9894428e-06,-0.688756
-4.9893428e-06,-0.691127
-4.9892428e-06,-0.692801
-4.9891428e-06,-0.693917
-4.9890428e-06,-0.696568
-4.9889428e-06,-0.699498
-4.9888428e-06,-0.703404
-4.9887428e-06,-0.706334
-4.9886428e-06,-0.709124
-4.9885428e-06,-0.710798
-4.9884428e-06,-0.712472
-4.9883428e-06,-0.71317
-4.9882428e-06,-0.713867
-4.9881428e-06,-0.713449
-4.9880428e-06,-0.712751
-4.9879428e-06,-0.710938
-4.9878428e-06,-0.709124
-4.9877428e-06,-0.706473
-4.9876428e-06,-0.704102
-4.9875428e-06,-0.701032
-4.9874428e-06,-0.698103
-4.9873428e-06,-0.694336
-4.9872428e-06,-0.690709
-4.9871428e-06,-0.685826
-4.9870428e-06,-0.680804
-4.9869428e-06,-0.674805
-4.9868428e-06,-0.669503
-4.9867428e-06,-0.664481
-4.9866428e-06,-0.660575
-4.9865428e-06,-0.656111
-4.9864428e-06,-0.651228
-4.9863428e-06,-0.644392
-4.9862428e-06,-0.636858
-4.9861428e-06,-0.628069
-4.9860428e-06,-0.619559
-4.9859428e-06,-0.610491
-4.9858428e-06,-0.601563
-4.9857428e-06,-0.591518
-4.9856428e-06,-0.581055
-4.9855428e-06,-0.569615
-4.9854428e-06,-0.558873
-4.9853428e-06,-0.54827
-4.9852428e-06,-0.538644
-4.9851428e-06,-0.528878
-4.9850428e-06,-0.519252
-4.9849428e-06,-0.509208
-4.9848428e-06,-0.499442
-4.9847428e-06,-0.489397
-4.9846428e-06,-0.479353
-4.9845428e-06,-0.468471
-4.9844428e-06,-0.45745
-4.9843428e-06,-0.445871
-4.9842428e-06,-0.434849
-4.9841428e-06,-0.424247
-4.9840428e-06,-0.414621
-4.9839428e-06,-0.404576
-4.9838428e-06,-0.393834
-4.9837428e-06,-0.381417
-4.9836428e-06,-0.367885
-4.9835428e-06,-0.352818
-4.9834428e-06,-0.337612
-4.9833428e-06,-0.322405
-4.9832428e-06,-0.308175
-4.9831428e-06,-0.294364
-4.9830428e-06,-0.280552
-4.9829428e-06,-0.265625
