LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,18-May-2024 08:57:38,0                 
Time,Ampl
-5.0000603e-06,-0.866909
-4.9999603e-06,-0.8524
-4.9998603e-06,-0.839286
-4.9997603e-06,-0.826311
-4.9996603e-06,-0.814035
-4.9995603e-06,-0.800363
-4.9994603e-06,-0.786272
-4.9993603e-06,-0.770508
-4.9992603e-06,-0.754464
-4.9991603e-06,-0.737026
-4.9990603e-06,-0.719169
-4.9989603e-06,-0.699777
-4.9988603e-06,-0.680106
-4.9987603e-06,-0.659877
-4.9986603e-06,-0.640625
-4.9985603e-06,-0.621512
-4.9984603e-06,-0.602958
-4.9983603e-06,-0.583147
-4.9982603e-06,-0.5625
-4.9981603e-06,-0.540039
-4.9980603e-06,-0.51716
-4.9979603e-06,-0.493583
-4.9978603e-06,-0.470564
-4.9977603e-06,-0.447126
-4.9976603e-06,-0.423689
-4.9975603e-06,-0.399693
-4.9974603e-06,-0.375698
-4.9973603e-06,-0.351283
-4.9972603e-06,-0.32673
-4.9971603e-06,-0.30106
-4.9970603e-06,-0.274833
-4.9969603e-06,-0.247907
-4.9968603e-06,-0.221401
-4.9967603e-06,-0.195173
-4.9966603e-06,-0.169922
-4.9965603e-06,-0.14495
-4.9964603e-06,-0.119978
-4.9963603e-06,-0.094308
-4.9962603e-06,-0.0678013
-4.9961603e-06,-0.0405971
-4.9960603e-06,-0.0133929
-4.9959603e-06,0.0135324
-4.9958603e-06,0.0396205
-4.9957603e-06,0.0648717
-4.9956603e-06,0.0895647
-4.9955603e-06,0.113281
-4.9954603e-06,0.136021
-4.9953603e-06,0.157366
-4.9952603e-06,0.178013
-4.9951603e-06,0.198103
-4.9950603e-06,0.218331
-4.9949603e-06,0.238142
-4.9948603e-06,0.257813
-4.9947603e-06,0.276786
-4.9946603e-06,0.29548
-4.9945603e-06,0.313756
-4.9944603e-06,0.332031
-4.9943603e-06,0.349749
-4.9942603e-06,0.366769
-4.9941603e-06,0.382254
-4.9940603e-06,0.397182
-4.9939603e-06,0.411272
-4.9938603e-06,0.425642
-4.9937603e-06,0.439593
-4.9936603e-06,0.453962
-4.9935603e-06,0.468471
-4.9934603e-06,0.484236
-4.9933603e-06,0.500558
-4.9932603e-06,0.517299
-4.9931603e-06,0.532087
-4.9930603e-06,0.544643
-4.9929603e-06,0.554129
-4.9928603e-06,0.562779
-4.9927603e-06,0.571708
-4.9926603e-06,0.583287
-4.9925603e-06,0.596122
-4.9924603e-06,0.609794
-4.9923603e-06,0.621512
-4.9922603e-06,0.631696
-4.9921603e-06,0.639788
-4.9920603e-06,0.647879
-4.9919603e-06,0.656529
-4.9918603e-06,0.667271
-4.9917603e-06,0.679129
-4.9916603e-06,0.692104
-4.9915603e-06,0.703823
-4.9914603e-06,0.714425
-4.9913603e-06,0.722935
-4.9912603e-06,0.731166
-4.9911603e-06,0.739118
-4.9910603e-06,0.748605
-4.9909603e-06,0.75865
-4.9908603e-06,0.769531
-4.9907603e-06,0.779297
-4.9906603e-06,0.788225
-4.9905603e-06,0.795201
-4.9904603e-06,0.801897
-4.9903603e-06,0.807478
-4.9902603e-06,0.813477
-4.9901603e-06,0.818638
-4.9900603e-06,0.824079
-4.9899603e-06,0.828404
-4.9898603e-06,0.833147
