LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-May-2024 18:39:43,0                 
Time,Ampl
-5.0000156e-06,-0.199847
-4.9999156e-06,-0.217076
-4.9998156e-06,-0.233259
-4.9997156e-06,-0.247768
-4.9996156e-06,-0.261161
-4.9995156e-06,-0.273438
-4.9994156e-06,-0.285714
-4.9993156e-06,-0.29827
-4.9992156e-06,-0.312012
-4.9991156e-06,-0.32673
-4.9990156e-06,-0.342564
-4.9989156e-06,-0.358329
-4.9988156e-06,-0.373884
-4.9987156e-06,-0.388184
-4.9986156e-06,-0.401855
-4.9985156e-06,-0.414621
-4.9984156e-06,-0.427455
-4.9983156e-06,-0.440081
-4.9982156e-06,-0.453055
-4.9981156e-06,-0.465541
-4.9980156e-06,-0.477958
-4.9979156e-06,-0.489467
-4.9978156e-06,-0.500837
-4.9977156e-06,-0.51144
-4.9976156e-06,-0.522252
-4.9975156e-06,-0.532854
-4.9974156e-06,-0.544015
-4.9973156e-06,-0.554897
-4.9972156e-06,-0.565988
-4.9971156e-06,-0.576381
-4.9970156e-06,-0.586984
-4.9969156e-06,-0.597028
-4.9968156e-06,-0.607352
-4.9967156e-06,-0.616839
-4.9966156e-06,-0.626046
-4.9965156e-06,-0.633929
-4.9964156e-06,-0.641671
-4.9963156e-06,-0.648577
-4.9962156e-06,-0.655901
-4.9961156e-06,-0.662807
-4.9960156e-06,-0.670201
-4.9959156e-06,-0.676688
-4.9958156e-06,-0.682826
-4.9957156e-06,-0.68743
-4.9956156e-06,-0.691476
-4.9955156e-06,-0.694406
-4.9954156e-06,-0.697754
-4.9953156e-06,-0.700753
-4.9952156e-06,-0.704241
-4.9951156e-06,-0.706892
-4.9950156e-06,-0.709612
-4.9949156e-06,-0.711286
-4.9948156e-06,-0.713309
-4.9947156e-06,-0.714774
-4.9946156e-06,-0.716797
-4.9945156e-06,-0.717983
-4.9944156e-06,-0.71889
-4.9943156e-06,-0.717983
-4.9942156e-06,-0.71603
-4.9941156e-06,-0.712123
-4.9940156e-06,-0.707729
-4.9939156e-06,-0.702567
-4.9938156e-06,-0.698382
-4.9937156e-06,-0.694615
-4.9936156e-06,-0.692453
-4.9935156e-06,-0.690499
-4.9934156e-06,-0.689104
-4.9933156e-06,-0.686593
-4.9932156e-06,-0.683524
-4.9931156e-06,-0.678502
-4.9930156e-06,-0.672642
-4.9929156e-06,-0.665109
-4.9928156e-06,-0.657227
-4.9927156e-06,-0.648507
-4.9926156e-06,-0.640276
-4.9925156e-06,-0.631836
-4.9924156e-06,-0.624163
-4.9923156e-06,-0.616211
-4.9922156e-06,-0.608747
-4.9921156e-06,-0.600725
-4.9920156e-06,-0.592773
-4.9919156e-06,-0.583775
-4.9918156e-06,-0.574428
-4.9917156e-06,-0.563965
-4.9916156e-06,-0.553641
-4.9915156e-06,-0.542899
-4.9914156e-06,-0.532715
-4.9913156e-06,-0.522461
-4.9912156e-06,-0.513044
-4.9911156e-06,-0.503558
-4.9910156e-06,-0.49435
-4.9909156e-06,-0.484166
-4.9908156e-06,-0.473354
-4.9907156e-06,-0.461147
-4.9906156e-06,-0.4488
-4.9905156e-06,-0.436244
-4.9904156e-06,-0.424526
-4.9903156e-06,-0.413016
-4.9902156e-06,-0.401786
-4.9901156e-06,-0.389648
-4.9900156e-06,-0.376814
-4.9899156e-06,-0.363002
-4.9898156e-06,-0.349261
-4.9897156e-06,-0.335449
-4.9896156e-06,-0.322126
-4.9895156e-06,-0.308733
-4.9894156e-06,-0.295619
-4.9893156e-06,-0.282366
-4.9892156e-06,-0.269531
-4.9891156e-06,-0.256696
-4.9890156e-06,-0.243792
-4.9889156e-06,-0.229841
-4.9888156e-06,-0.214774
-4.9887156e-06,-0.198312
-4.9886156e-06,-0.181571
-4.9885156e-06,-0.165039
-4.9884156e-06,-0.149554
-4.9883156e-06,-0.134696
-4.9882156e-06,-0.120257
-4.9881156e-06,-0.105539
-4.9880156e-06,-0.0907506
-4.9879156e-06,-0.0758231
-4.9878156e-06,-0.0608957
-4.9877156e-06,-0.0456892
-4.9876156e-06,-0.0300642
-4.9875156e-06,-0.0138811
-4.9874156e-06,0.00244141
-4.9873156e-06,0.0183454
-4.9872156e-06,0.0335519
-4.9871156e-06,0.0482003
-4.9870156e-06,0.0629185
-4.9869156e-06,0.0779855
-4.9868156e-06,0.0936105
-4.9867156e-06,0.109166
-4.9866156e-06,0.124581
-4.9865156e-06,0.139648
-4.9864156e-06,0.154785
-4.9863156e-06,0.169992
-4.9862156e-06,0.185198
-4.9861156e-06,0.199847
-4.9860156e-06,0.214076
-4.9859156e-06,0.227888
-4.9858156e-06,0.242048
-4.9857156e-06,0.256348
-4.9856156e-06,0.270787
-4.9855156e-06,0.284528
-4.9854156e-06,0.297852
-4.9853156e-06,0.310756
-4.9852156e-06,0.324289
-4.9851156e-06,0.338309
-4.9850156e-06,0.353306
-4.9849156e-06,0.368094
-4.9848156e-06,0.382464
-4.9847156e-06,0.395229
-4.9846156e-06,0.406669
-4.9845156e-06,0.416574
-4.9844156e-06,0.42627
-4.9843156e-06,0.436244
-4.9842156e-06,0.447893
-4.9841156e-06,0.460589
-4.9840156e-06,0.474261
-4.9839156e-06,0.487305
-4.9838156e-06,0.499721
-4.9837156e-06,0.510742
-4.9836156e-06,0.521275
-4.9835156e-06,0.530831
-4.9834156e-06,0.540039
-4.9833156e-06,0.547991
-4.9832156e-06,0.555525
-4.9831156e-06,0.562151
-4.9830156e-06,0.569406
-4.9829156e-06,0.577218
-4.9828156e-06,0.586775
-4.9827156e-06,0.596749
-4.9826156e-06,0.607003
-4.9825156e-06,0.615583
-4.9824156e-06,0.622628
-4.9823156e-06,0.627302
-4.9822156e-06,0.631487
-4.9821156e-06,0.635184
-4.9820156e-06,0.639997
-4.9819156e-06,0.644741
-4.9818156e-06,0.649763
-4.9817156e-06,0.653669
-4.9816156e-06,0.657296
-4.9815156e-06,0.660087
-4.9814156e-06,0.663435
-4.9813156e-06,0.666504
-4.9812156e-06,0.669992
-4.9811156e-06,0.672712
-4.9810156e-06,0.675433
-4.9809156e-06,0.677316
-4.9808156e-06,0.679269
-4.9807156e-06,0.680176
-4.9806156e-06,0.680804
-4.9805156e-06,0.679827
-4.9804156e-06,0.678432
-4.9803156e-06,0.67606
-4.9802156e-06,0.674526
-4.9801156e-06,0.673131
-4.9800156e-06,0.672921
-4.9799156e-06,0.672294
-4.9798156e-06,0.671666
-4.9797156e-06,0.669573
-4.9796156e-06,0.666992
-4.9795156e-06,0.662946
-4.9794156e-06,0.658691
-4.9793156e-06,0.653599
-4.9792156e-06,0.648996
-4.9791156e-06,0.644113
-4.9790156e-06,0.639997
-4.9789156e-06,0.635324
-4.9788156e-06,0.63072
-4.9787156e-06,0.624791
-4.9786156e-06,0.618373
-4.9785156e-06,0.6107
-4.9784156e-06,0.602958
-4.9783156e-06,0.594587
-4.9782156e-06,0.586775
-4.9781156e-06,0.578753
-4.9780156e-06,0.571359
-4.9779156e-06,0.563407
-4.9778156e-06,0.555176
-4.9777156e-06,0.54555
-4.9776156e-06,0.535505
-4.9775156e-06,0.524833
-4.9774156e-06,0.514997
-4.9773156e-06,0.50558
-4.9772156e-06,0.49714
-4.9771156e-06,0.488142
-4.9770156e-06,0.478516
-4.9769156e-06,0.467285
-4.9768156e-06,0.455357
-4.9767156e-06,0.442592
-4.9766156e-06,0.430036
-4.9765156e-06,0.417271
-4.9764156e-06,0.404646
-4.9763156e-06,0.391532
-4.9762156e-06,0.378627
-4.9761156e-06,0.365723
-4.9760156e-06,0.353516
-4.9759156e-06,0.341239
-4.9758156e-06,0.328892
-4.9757156e-06,0.31543
-4.9756156e-06,0.3012
-4.9755156e-06,0.286272
-4.9754156e-06,0.271763
-4.9753156e-06,0.257743
-4.9752156e-06,0.24428
-4.9751156e-06,0.23019
-4.9750156e-06,0.215123
-4.9749156e-06,0.198661
-4.9748156e-06,0.18185
-4.9747156e-06,0.165388
-4.9746156e-06,0.150391
-4.9745156e-06,0.136579
-4.9744156e-06,0.123535
-4.9743156e-06,0.110073
-4.9742156e-06,0.0957729
-4.9741156e-06,0.0805664
-4.9740156e-06,0.0651507
-4.9739156e-06,0.0498744
-4.9738156e-06,0.0345982
-4.9737156e-06,0.0186244
-4.9736156e-06,0.00139509
-4.9735156e-06,-0.0171596
-4.9734156e-06,-0.0359933
-4.9733156e-06,-0.0537109
-4.9732156e-06,-0.0694057
-4.9731156e-06,-0.0830078
-4.9730156e-06,-0.0957729
-4.9729156e-06,-0.109026
-4.9728156e-06,-0.123744
-4.9727156e-06,-0.139788
-4.9726156e-06,-0.156599
-4.9725156e-06,-0.172782
-4.9724156e-06,-0.187919
-4.9723156e-06,-0.20159
-4.9722156e-06,-0.214983
-4.9721156e-06,-0.228864
-4.9720156e-06,-0.24442
-4.9719156e-06,-0.26123
-4.9718156e-06,-0.278739
-4.9717156e-06,-0.295271
-4.9716156e-06,-0.310407
-4.9715156e-06,-0.323521
-4.9714156e-06,-0.335868
-4.9713156e-06,-0.347935
-4.9712156e-06,-0.361189
-4.9711156e-06,-0.375279
-4.9710156e-06,-0.390416
-4.9709156e-06,-0.405343
-4.9708156e-06,-0.419992
-4.9707156e-06,-0.433315
-4.9706156e-06,-0.445871
-4.9705156e-06,-0.45738
-4.9704156e-06,-0.469238
-4.9703156e-06,-0.481097
-4.9702156e-06,-0.493583
-4.9701156e-06,-0.505441
-4.9700156e-06,-0.516881
-4.9699156e-06,-0.527065
-4.9698156e-06,-0.53704
-4.9697156e-06,-0.546736
-4.9696156e-06,-0.557408
-4.9695156e-06,-0.56822
-4.9694156e-06,-0.57945
-4.9693156e-06,-0.589286
-4.9692156e-06,-0.598005
-4.9691156e-06,-0.60498
-4.9690156e-06,-0.612026
-4.9689156e-06,-0.61928
-4.9688156e-06,-0.628069
-4.9687156e-06,-0.637137
-4.9686156e-06,-0.646484
-4.9685156e-06,-0.654367
-4.9684156e-06,-0.661412
-4.9683156e-06,-0.667132
-4.9682156e-06,-0.673131
-4.9681156e-06,-0.678711
-4.9680156e-06,-0.68478
-4.9679156e-06,-0.689802
-4.9678156e-06,-0.694475
-4.9677156e-06,-0.698103
-4.9676156e-06,-0.702288
-4.9675156e-06,-0.706264
-4.9674156e-06,-0.710728
-4.9673156e-06,-0.713867
-4.9672156e-06,-0.716169
-4.9671156e-06,-0.716448
-4.9670156e-06,-0.716378
-4.9669156e-06,-0.715402
-4.9668156e-06,-0.714983
-4.9667156e-06,-0.713867
-4.9666156e-06,-0.712891
-4.9665156e-06,-0.711007
-4.9664156e-06,-0.709682
-4.9663156e-06,-0.708078
-4.9662156e-06,-0.707031
-4.9661156e-06,-0.70466
-4.9660156e-06,-0.701242
-4.9659156e-06,-0.695522
-4.9658156e-06,-0.689035
-4.9657156e-06,-0.68192
-4.9656156e-06,-0.67627
-4.9655156e-06,-0.671317
-4.9654156e-06,-0.66762
-4.9653156e-06,-0.663225
-4.9652156e-06,-0.658622
-4.9651156e-06,-0.652623
-4.9650156e-06,-0.646415
-4.9649156e-06,-0.6393
-4.9648156e-06,-0.632464
-4.9647156e-06,-0.625
-4.9646156e-06,-0.617676
-4.9645156e-06,-0.609375
-4.9644156e-06,-0.600656
-4.9643156e-06,-0.590541
-4.9642156e-06,-0.579939
-4.9641156e-06,-0.568569
-4.9640156e-06,-0.558105
-4.9639156e-06,-0.54827
-4.9638156e-06,-0.53983
-4.9637156e-06,-0.531459
-4.9636156e-06,-0.523089
-4.9635156e-06,-0.513323
-4.9634156e-06,-0.50293
-4.9633156e-06,-0.49149
-4.9632156e-06,-0.48026
-4.9631156e-06,-0.46889
-4.9630156e-06,-0.458217
-4.9629156e-06,-0.447405
-4.9628156e-06,-0.436942
-4.9627156e-06,-0.425851
-4.9626156e-06,-0.414481
-4.9625156e-06,-0.402065
-4.9624156e-06,-0.38923
-4.9623156e-06,-0.375698
-4.9622156e-06,-0.362584
-4.9621156e-06,-0.349749
-4.9620156e-06,-0.337612
-4.9619156e-06,-0.325195
-4.9618156e-06,-0.312221
-4.9617156e-06,-0.297642
-4.9616156e-06,-0.281878
-4.9615156e-06,-0.265206
-4.9614156e-06,-0.249163
-4.9613156e-06,-0.234166
-4.9612156e-06,-0.220843
-4.9611156e-06,-0.208078
-4.9610156e-06,-0.195173
-4.9609156e-06,-0.181013
-4.9608156e-06,-0.165806
-4.9607156e-06,-0.149693
-4.9606156e-06,-0.133719
-4.9605156e-06,-0.118164
-4.9604156e-06,-0.103167
-4.9603156e-06,-0.0881696
-4.9602156e-06,-0.0726144
-4.9601156e-06,-0.0562221
-4.9600156e-06,-0.0392718
-4.9599156e-06,-0.0224609
-4.9598156e-06,-0.00655692
-4.9597156e-06,0.00830078
-4.9596156e-06,0.0224609
-4.9595156e-06,0.0364816
-4.9594156e-06,0.0509905
-4.9593156e-06,0.066197
-4.9592156e-06,0.082101
-4.9591156e-06,0.0982143
-4.9590156e-06,0.114258
-4.9589156e-06,0.129674
-4.9588156e-06,0.144462
-4.9587156e-06,0.158622
-4.9586156e-06,0.172852
-4.9585156e-06,0.187221
-4.9584156e-06,0.202079
-4.9583156e-06,0.216797
-4.9582156e-06,0.231097
-4.9581156e-06,0.244489
-4.9580156e-06,0.257673
-4.9579156e-06,0.271066
-4.9578156e-06,0.285714
-4.9577156e-06,0.301339
-4.9576156e-06,0.317662
-4.9575156e-06,0.333008
-4.9574156e-06,0.347168
-4.9573156e-06,0.359584
-4.9572156e-06,0.371582
-4.9571156e-06,0.383301
-4.9570156e-06,0.395787
-4.9569156e-06,0.408203
-4.9568156e-06,0.420619
-4.9567156e-06,0.432129
-4.9566156e-06,0.443429
-4.9565156e-06,0.454381
-4.9564156e-06,0.466169
-4.9563156e-06,0.478167
-4.9562156e-06,0.490792
-4.9561156e-06,0.502511
-4.9560156e-06,0.513393
-4.9559156e-06,0.522391
-4.9558156e-06,0.530692
-4.9557156e-06,0.538225
-4.9556156e-06,0.546596
-4.9555156e-06,0.555315
-4.9554156e-06,0.565151
-4.9553156e-06,0.574707
-4.9552156e-06,0.584403
-4.9551156e-06,0.593262
-4.9550156e-06,0.60226
-4.9549156e-06,0.610631
-4.9548156e-06,0.619001
-4.9547156e-06,0.625977
-4.9546156e-06,0.631975
-4.9545156e-06,0.636091
-4.9544156e-06,0.639579
-4.9543156e-06,0.642229
-4.9542156e-06,0.645717
-4.9541156e-06,0.649205
-4.9540156e-06,0.653669
-4.9539156e-06,0.657645
-4.9538156e-06,0.66183
-4.9537156e-06,0.665039
-4.9536156e-06,0.668387
-4.9535156e-06,0.670968
-4.9534156e-06,0.674177
-4.9533156e-06,0.677037
-4.9532156e-06,0.680315
-4.9531156e-06,0.682478
-4.9530156e-06,0.683873
-4.9529156e-06,0.683105
-4.9528156e-06,0.681571
-4.9527156e-06,0.67906
-4.9526156e-06,0.677874
-4.9525156e-06,0.677595
-4.9524156e-06,0.67885
-4.9523156e-06,0.679409
-4.9522156e-06,0.678711
-4.9521156e-06,0.674944
-4.9520156e-06,0.669573
-4.9519156e-06,0.662877
-4.9518156e-06,0.657157
-4.9517156e-06,0.652204
-4.9516156e-06,0.648996
-4.9515156e-06,0.645717
-4.9514156e-06,0.642508
-4.9513156e-06,0.637626
-4.9512156e-06,0.632045
-4.9511156e-06,0.625279
-4.9510156e-06,0.619001
-4.9509156e-06,0.612793
-4.9508156e-06,0.607561
-4.9507156e-06,0.601842
-4.9506156e-06,0.595843
-4.9505156e-06,0.588309
-4.9504156e-06,0.580078
-4.9503156e-06,0.570592
-4.9502156e-06,0.561175
-4.9501156e-06,0.55127
-4.9500156e-06,0.541853
-4.9499156e-06,0.532017
-4.9498156e-06,0.522321
-4.9497156e-06,0.511858
-4.9496156e-06,0.501465
-4.9495156e-06,0.490653
-4.9494156e-06,0.48026
