LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,17-May-2024 14:49:05,0                 
Time,Ampl
-5.0000424e-06,-0.629325
-4.9999424e-06,-0.584542
-4.9998424e-06,-0.538225
-4.9997424e-06,-0.489676
-4.9996424e-06,-0.440569
-4.9995424e-06,-0.391044
-4.9994424e-06,-0.341936
-4.9993424e-06,-0.292411
-4.9992424e-06,-0.242606
-4.9991424e-06,-0.192104
-4.9990424e-06,-0.141602
-4.9989424e-06,-0.0915179
-4.9988424e-06,-0.0421317
-4.9987424e-06,0.00655692
-4.9986424e-06,0.0546875
-4.9985424e-06,0.101842
-4.9984424e-06,0.14774
-4.9983424e-06,0.191546
-4.9982424e-06,0.233677
-4.9981424e-06,0.274135
-4.9980424e-06,0.314872
-4.9979424e-06,0.356724
-4.9978424e-06,0.401367
-4.9977424e-06,0.447963
-4.9976424e-06,0.495536
-4.9975424e-06,0.541295
-4.9974424e-06,0.584403
-4.9973424e-06,0.623326
-4.9972424e-06,0.659459
-4.9971424e-06,0.693359
-4.9970424e-06,0.7274
-4.9969424e-06,0.761161
-4.9968424e-06,0.795619
-4.9967424e-06,0.828823
-4.9966424e-06,0.861468
-4.9965424e-06,0.89216
-4.9964424e-06,0.922433
-4.9963424e-06,0.951311
-4.9962424e-06,0.979771
-4.9961424e-06,1.00586
-4.9960424e-06,1.03055
-4.9959424e-06,1.05204
-4.9958424e-06,1.07241
-4.9957424e-06,1.09124
-4.9956424e-06,1.11105
-4.9955424e-06,1.1303
-4.9954424e-06,1.14997
-4.9953424e-06,1.16699
-4.9952424e-06,1.18248
-4.9951424e-06,1.19503
-4.9950424e-06,1.20773
-4.9949424e-06,1.21973
-4.9948424e-06,1.2334
-4.9947424e-06,1.24679
-4.9946424e-06,1.26172
-4.9945424e-06,1.27581
-4.9944424e-06,1.2906
-4.9943424e-06,1.30371
-4.9942424e-06,1.31655
-4.9941424e-06,1.32729
-4.9940424e-06,1.33831
-4.9939424e-06,1.34794
-4.9938424e-06,1.35812
-4.9937424e-06,1.36649
-4.9936424e-06,1.375
-4.9935424e-06,1.3817
-4.9934424e-06,1.38951
-4.9933424e-06,1.39676
-4.9932424e-06,1.40569
-4.9931424e-06,1.41364
-4.9930424e-06,1.42243
-4.9929424e-06,1.42955
-4.9928424e-06,1.4368
-4.9927424e-06,1.44155
-4.9926424e-06,1.44559
-4.9925424e-06,1.44727
-4.9924424e-06,1.44992
-4.9923424e-06,1.45299
-4.9922424e-06,1.45982
-4.9921424e-06,1.46791
-4.9920424e-06,1.47796
-4.9919424e-06,1.48605
-4.9918424e-06,1.49302
-4.9917424e-06,1.49651
-4.9916424e-06,1.49958
-4.9915424e-06,1.5014
-4.9914424e-06,1.50544
-4.9913424e-06,1.50963
-4.9912424e-06,1.51563
-4.9911424e-06,1.52051
-4.9910424e-06,1.52609
-4.9909424e-06,1.53027
-4.9908424e-06,1.53571
-4.9907424e-06,1.54046
-4.9906424e-06,1.54632
-4.9905424e-06,1.5498
-4.9904424e-06,1.55259
-4.9903424e-06,1.55301
-4.9902424e-06,1.55469
-4.9901424e-06,1.55664
-4.9900424e-06,1.56138
-4.9899424e-06,1.56585
-4.9898424e-06,1.57129
-4.9897424e-06,1.57436
-4.9896424e-06,1.57701
-4.9895424e-06,1.57729
-4.9894424e-06,1.57813
-4.9893424e-06,1.57743
-4.9892424e-06,1.57785
-4.9891424e-06,1.57715
-4.9890424e-06,1.57743
-4.9889424e-06,1.57645
-4.9888424e-06,1.57659
-4.9887424e-06,1.5752
-4.9886424e-06,1.57436
-4.9885424e-06,1.57171
-4.9884424e-06,1.56948
-4.9883424e-06,1.56557
-4.9882424e-06,1.56236
-4.9881424e-06,1.5579
-4.9880424e-06,1.55469
-4.9879424e-06,1.55078
-4.9878424e-06,1.54827
-4.9877424e-06,1.54478
-4.9876424e-06,1.54213
-4.9875424e-06,1.53753
-4.9874424e-06,1.53278
-4.9873424e-06,1.52497
-4.9872424e-06,1.51549
-4.9871424e-06,1.5014
-4.9870424e-06,1.48438
-4.9869424e-06,1.46177
-4.9868424e-06,1.43555
-4.9867424e-06,1.4029
-4.9866424e-06,1.36496
-4.9865424e-06,1.3185
-4.9864424e-06,1.26507
-4.9863424e-06,1.20257
-4.9862424e-06,1.13351
-4.9861424e-06,1.05692
-4.9860424e-06,0.975307
-4.9859424e-06,0.886719
-4.9858424e-06,0.792829
-4.9857424e-06,0.692104
-4.9856424e-06,0.586496
-4.9855424e-06,0.475725
-4.9854424e-06,0.361886
-4.9853424e-06,0.244838
-4.9852424e-06,0.126674
-4.9851424e-06,0.0078125
-4.9850424e-06,-0.109794
-4.9849424e-06,-0.225586
-4.9848424e-06,-0.338728
-4.9847424e-06,-0.448661
-4.9846424e-06,-0.555525
-4.9845424e-06,-0.658482
-4.9844424e-06,-0.758092
-4.9843424e-06,-0.853376
-4.9842424e-06,-0.945592
-4.9841424e-06,-1.03362
-4.9840424e-06,-1.11998
-4.9839424e-06,-1.20424
-4.9838424e-06,-1.28892
-4.9837424e-06,-1.37221
-4.9836424e-06,-1.45536
-4.9835424e-06,-1.53502
-4.9834424e-06,-1.61244
-4.9833424e-06,-1.68485
-4.9832424e-06,-1.7553
-4.9831424e-06,-1.82143
-4.9830424e-06,-1.8863
-4.9829424e-06,-1.94713
-4.9828424e-06,-2.00712
-4.9827424e-06,-2.06306
-4.9826424e-06,-2.1183
-4.9825424e-06,-2.16922
-4.9824424e-06,-2.21917
-4.9823424e-06,-2.26521
-4.9822424e-06,-2.31166
-4.9821424e-06,-2.35547
-4.9820424e-06,-2.39969
-4.9819424e-06,-2.43945
-4.9818424e-06,-2.47684
-4.9817424e-06,-2.50753
-4.9816424e-06,-2.53627
-4.9815424e-06,-2.56111
-4.9814424e-06,-2.58775
-4.9813424e-06,-2.61244
-4.9812424e-06,-2.63797
-4.9811424e-06,-2.6589
-4.9810424e-06,-2.67843
-4.9809424e-06,-2.6935
-4.9808424e-06,-2.70982
-4.9807424e-06,-2.72517
-4.9806424e-06,-2.74456
-4.9805424e-06,-2.76283
-4.9804424e-06,-2.78251
-4.9803424e-06,-2.79701
-4.9802424e-06,-2.80929
-4.9801424e-06,-2.81529
-4.9800424e-06,-2.82045
-4.9799424e-06,-2.82254
-4.9798424e-06,-2.82687
-4.9797424e-06,-2.82938
-4.9796424e-06,-2.83398
-4.9795424e-06,-2.83566
-4.9794424e-06,-2.83817
-4.9793424e-06,-2.83733
-4.9792424e-06,-2.83761
-4.9791424e-06,-2.83496
-4.9790424e-06,-2.83398
-4.9789424e-06,-2.83119
-4.9788424e-06,-2.83078
-4.9787424e-06,-2.8284
-4.9786424e-06,-2.82743
-4.9785424e-06,-2.82254
-4.9784424e-06,-2.81696
-4.9783424e-06,-2.8058
-4.9782424e-06,-2.79367
-4.9781424e-06,-2.77748
-4.9780424e-06,-2.76256
-4.9779424e-06,-2.74512
-4.9778424e-06,-2.72879
-4.9777424e-06,-2.70843
-4.9776424e-06,-2.6868
-4.9775424e-06,-2.65904
-4.9774424e-06,-2.62891
-4.9773424e-06,-2.59291
-4.9772424e-06,-2.55594
-4.9771424e-06,-2.51535
-4.9770424e-06,-2.47587
-4.9769424e-06,-2.43443
-4.9768424e-06,-2.39523
-4.9767424e-06,-2.35463
-4.9766424e-06,-2.31641
-4.9765424e-06,-2.2772
-4.9764424e-06,-2.24051
-4.9763424e-06,-2.20326
-4.9762424e-06,-2.16881
-4.9761424e-06,-2.13379
-4.9760424e-06,-2.10087
-4.9759424e-06,-2.06613
-4.9758424e-06,-2.03209
-4.9757424e-06,-1.99595
-4.9756424e-06,-1.96108
-4.9755424e-06,-1.92467
-4.9754424e-06,-1.88909
-4.9753424e-06,-1.85073
-4.9752424e-06,-1.8118
-4.9751424e-06,-1.77065
-4.9750424e-06,-1.73145
-4.9749424e-06,-1.69322
-4.9748424e-06,-1.65876
-4.9747424e-06,-1.62486
-4.9746424e-06,-1.59222
-4.9745424e-06,-1.55664
-4.9744424e-06,-1.51953
-4.9743424e-06,-1.47921
-4.9742424e-06,-1.43945
-4.9741424e-06,-1.39941
-4.9740424e-06,-1.36203
-4.9739424e-06,-1.32492
-4.9738424e-06,-1.28906
-4.9737424e-06,-1.25209
-4.9736424e-06,-1.21582
-4.9735424e-06,-1.17899
-4.9734424e-06,-1.14342
-4.9733424e-06,-1.10714
-4.9732424e-06,-1.07087
-4.9731424e-06,-1.03181
-4.9730424e-06,-0.990932
-4.9729424e-06,-0.947405
-4.9728424e-06,-0.903878
-4.9727424e-06,-0.86077
-4.9726424e-06,-0.820313
-4.9725424e-06,-0.780692
-4.9724424e-06,-0.741629
-4.9723424e-06,-0.700195
-4.9722424e-06,-0.655971
-4.9721424e-06,-0.60798
-4.9720424e-06,-0.558315
-4.9719424e-06,-0.508231
-4.9718424e-06,-0.460379
-4.9717424e-06,-0.41476
-4.9716424e-06,-0.371233
-4.9715424e-06,-0.327148
-4.9714424e-06,-0.280971
-4.9713424e-06,-0.231166
-4.9712424e-06,-0.17885
-4.9711424e-06,-0.12514
-4.9710424e-06,-0.0719866
-4.9709424e-06,-0.0200893
-4.9708424e-06,0.0305525
-4.9707424e-06,0.0807757
-4.9706424e-06,0.131417
-4.9705424e-06,0.182199
-4.9704424e-06,0.232561
-4.9703424e-06,0.281529
-4.9702424e-06,0.328962
-4.9701424e-06,0.374442
-4.9700424e-06,0.418945
-4.9699424e-06,0.462333
-4.9698424e-06,0.50572
-4.9697424e-06,0.547852
-4.9696424e-06,0.588728
-4.9695424e-06,0.626953
-4.9694424e-06,0.663504
-4.9693424e-06,0.698242
-4.9692424e-06,0.73298
-4.9691424e-06,0.76716
-4.9690424e-06,0.801618
-4.9689424e-06,0.834542
-4.9688424e-06,0.866769
-4.9687424e-06,0.896484
-4.9686424e-06,0.925642
-4.9685424e-06,0.953265
-4.9684424e-06,0.981306
-4.9683424e-06,1.00823
-4.9682424e-06,1.03474
-4.9681424e-06,1.05845
-4.9680424e-06,1.08064
-4.9679424e-06,1.09989
-4.9678424e-06,1.11914
-4.9677424e-06,1.13756
-4.9676424e-06,1.15737
-4.9675424e-06,1.17634
-4.9674424e-06,1.19517
-4.9673424e-06,1.21136
-4.9672424e-06,1.22628
-4.9671424e-06,1.23884
-4.9670424e-06,1.25181
-4.9669424e-06,1.26437
-4.9668424e-06,1.27888
-4.9667424e-06,1.29297
-4.9666424e-06,1.3079
-4.9665424e-06,1.32087
-4.9664424e-06,1.33329
-4.9663424e-06,1.34319
-4.9662424e-06,1.3531
-4.9661424e-06,1.36147
-4.9660424e-06,1.37081
-4.9659424e-06,1.37919
-4.9658424e-06,1.38923
-4.9657424e-06,1.39927
-4.9656424e-06,1.41141
-4.9655424e-06,1.42243
-4.9654424e-06,1.43304
-4.9653424e-06,1.44001
-4.9652424e-06,1.44559
-4.9651424e-06,1.44866
-4.9650424e-06,1.45313
-4.9649424e-06,1.45815
-4.9648424e-06,1.46624
-4.9647424e-06,1.47419
-4.9646424e-06,1.4827
-4.9645424e-06,1.48884
-4.9644424e-06,1.49456
-4.9643424e-06,1.49847
-4.9642424e-06,1.50335
-4.9641424e-06,1.50712
-4.9640424e-06,1.51186
-4.9639424e-06,1.51521
-4.9638424e-06,1.51925
-4.9637424e-06,1.52232
-4.9636424e-06,1.52693
-4.9635424e-06,1.53125
-4.9634424e-06,1.53753
-4.9633424e-06,1.54269
-4.9632424e-06,1.54841
-4.9631424e-06,1.55204
-4.9630424e-06,1.55608
-4.9629424e-06,1.55887
-4.9628424e-06,1.56292
-4.9627424e-06,1.56613
-4.9626424e-06,1.57059
-4.9625424e-06,1.57394
-4.9624424e-06,1.57799
-4.9623424e-06,1.58008
-4.9622424e-06,1.58259
-4.9621424e-06,1.58343
-4.9620424e-06,1.58524
-4.9619424e-06,1.58622
-4.9618424e-06,1.58873
-4.9617424e-06,1.59026
-4.9616424e-06,1.59277
-4.9615424e-06,1.59319
-4.9614424e-06,1.59361
-4.9613424e-06,1.59194
-4.9612424e-06,1.59082
-4.9611424e-06,1.58845
-4.9610424e-06,1.58705
-4.9609424e-06,1.58426
-4.9608424e-06,1.58203
-4.9607424e-06,1.57771
-4.9606424e-06,1.57338
-4.9605424e-06,1.56724
-4.9604424e-06,1.56222
-4.9603424e-06,1.55706
-4.9602424e-06,1.55497
-4.9601424e-06,1.55357
-4.9600424e-06,1.55427
-4.9599424e-06,1.55301
-4.9598424e-06,1.55008
-4.9597424e-06,1.54241
-4.9596424e-06,1.53209
-4.9595424e-06,1.51772
-4.9594424e-06,1.50237
-4.9593424e-06,1.48354
-4.9592424e-06,1.46261
-4.9591424e-06,1.43624
-4.9590424e-06,1.40569
-4.9589424e-06,1.36761
-4.9588424e-06,1.3231
-4.9587424e-06,1.26883
-4.9586424e-06,1.20633
-4.9585424e-06,1.13337
-4.9584424e-06,1.05246
-4.9583424e-06,0.962054
-4.9582424e-06,0.864816
-4.9581424e-06,0.759347
-4.9580424e-06,0.647461
-4.9579424e-06,0.528739
-4.9578424e-06,0.405692
-4.9577424e-06,0.279297
-4.9576424e-06,0.152623
-4.9575424e-06,0.0267857
-4.9574424e-06,-0.0957031
-4.9573424e-06,-0.213309
-4.9572424e-06,-0.324777
-4.9571424e-06,-0.429827
-4.9570424e-06,-0.529994
-4.9569424e-06,-0.626116
-4.9568424e-06,-0.720285
-4.9567424e-06,-0.812221
-4.9566424e-06,-0.902902
-4.9565424e-06,-0.990374
-4.9564424e-06,-1.07533
-4.9563424e-06,-1.15555
-4.9562424e-06,-1.23326
-4.9561424e-06,-1.3072
-4.9560424e-06,-1.38016
-4.9559424e-06,-1.4502
-4.9558424e-06,-1.51911
-4.9557424e-06,-1.58384
-4.9556424e-06,-1.64648
-4.9555424e-06,-1.70438
-4.9554424e-06,-1.76116
-4.9553424e-06,-1.81501
-4.9552424e-06,-1.86942
-4.9551424e-06,-1.92174
-4.9550424e-06,-1.97447
-4.9549424e-06,-2.02427
-4.9548424e-06,-2.07394
-4.9547424e-06,-2.1204
-4.9546424e-06,-2.16699
-4.9545424e-06,-2.21108
-4.9544424e-06,-2.25614
-4.9543424e-06,-2.29869
-4.9542424e-06,-2.34138
