LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,18-May-2024 10:56:37,0                 
Time,Ampl
-5.0000452e-06,-0.360073
-4.9999452e-06,-0.350446
-4.9998452e-06,-0.340123
-4.9997452e-06,-0.329241
-4.9996452e-06,-0.319196
-4.9995452e-06,-0.309431
-4.9994452e-06,-0.300223
-4.9993452e-06,-0.290179
-4.9992452e-06,-0.279297
-4.9991452e-06,-0.267299
-4.9990452e-06,-0.255301
-4.9989452e-06,-0.244141
-4.9988452e-06,-0.234654
-4.9987452e-06,-0.226004
-4.9986452e-06,-0.217634
-4.9985452e-06,-0.208008
-4.9984452e-06,-0.197266
-4.9983452e-06,-0.185407
-4.9982452e-06,-0.174107
-4.9981452e-06,-0.164063
-4.9980452e-06,-0.155692
-4.9979452e-06,-0.148158
-4.9978452e-06,-0.140067
-4.9977452e-06,-0.130162
-4.9976452e-06,-0.118583
-4.9975452e-06,-0.106166
-4.9974452e-06,-0.0948661
-4.9973452e-06,-0.0856585
-4.9972452e-06,-0.0789621
-4.9971452e-06,-0.0736607
-4.9970452e-06,-0.0684989
-4.9969452e-06,-0.061942
-4.9968452e-06,-0.0537109
-4.9967452e-06,-0.0445034
-4.9966452e-06,-0.0359933
-4.9965452e-06,-0.0291574
-4.9964452e-06,-0.024135
-4.9963452e-06,-0.0199498
-4.9962452e-06,-0.0157645
-4.9961452e-06,-0.0107422
-4.9960452e-06,-0.00460379
-4.9959452e-06,0.00265067
-4.9958452e-06,0.0108817
-4.9957452e-06,0.0195313
-4.9956452e-06,0.0281808
-4.9955452e-06,0.0365513
-4.9954452e-06,0.0440848
-4.9953452e-06,0.0506417
-4.9952452e-06,0.0560826
-4.9951452e-06,0.0608259
-4.9950452e-06,0.0651507
-4.9949452e-06,0.0694754
-4.9948452e-06,0.0739397
-4.9947452e-06,0.078404
-4.9946452e-06,0.0824498
-4.9945452e-06,0.085798
-4.9944452e-06,0.0888672
-4.9943452e-06,0.0916574
-4.9942452e-06,0.0947266
-4.9941452e-06,0.0976563
-4.9940452e-06,0.100586
-4.9939452e-06,0.103237
-4.9938452e-06,0.106445
-4.9937452e-06,0.110352
-4.9936452e-06,0.114955
-4.9935452e-06,0.11928
-4.9934452e-06,0.122489
-4.9933452e-06,0.124442
-4.9932452e-06,0.125698
-4.9931452e-06,0.127232
-4.9930452e-06,0.129743
-4.9929452e-06,0.13351
-4.9928452e-06,0.138393
-4.9927452e-06,0.143694
-4.9926452e-06,0.148717
-4.9925452e-06,0.152902
-4.9924452e-06,0.15611
-4.9923452e-06,0.158482
-4.9922452e-06,0.160435
-4.9921452e-06,0.162249
-4.9920452e-06,0.164621
-4.9919452e-06,0.167132
-4.9918452e-06,0.169782
-4.9917452e-06,0.171875
-4.9916452e-06,0.17327
-4.9915452e-06,0.173549
-4.9914452e-06,0.17327
-4.9913452e-06,0.172573
-4.9912452e-06,0.172852
-4.9911452e-06,0.174386
-4.9910452e-06,0.177316
-4.9909452e-06,0.180525
-4.9908452e-06,0.183036
-4.9907452e-06,0.184152
-4.9906452e-06,0.18471
-4.9905452e-06,0.185268
-4.9904452e-06,0.187081
-4.9903452e-06,0.189872
-4.9902452e-06,0.19322
-4.9901452e-06,0.195731
-4.9900452e-06,0.196847
-4.9899452e-06,0.195871
-4.9898452e-06,0.19322
-4.9897452e-06,0.189872
-4.9896452e-06,0.187081
-4.9895452e-06,0.185407
-4.9894452e-06,0.184849
-4.9893452e-06,0.184012
-4.9892452e-06,0.182478
-4.9891452e-06,0.179967
-4.9890452e-06,0.177734
-4.9889452e-06,0.176479
-4.9888452e-06,0.176897
-4.9887452e-06,0.178292
-4.9886452e-06,0.179688
-4.9885452e-06,0.180246
-4.9884452e-06,0.180385
-4.9883452e-06,0.180106
-4.9882452e-06,0.180106
-4.9881452e-06,0.179967
-4.9880452e-06,0.179688
-4.9879452e-06,0.17899
-4.9878452e-06,0.178292
-4.9877452e-06,0.177455
-4.9876452e-06,0.176897
-4.9875452e-06,0.176339
-4.9874452e-06,0.1762
-4.9873452e-06,0.17606
-4.9872452e-06,0.175642
-4.9871452e-06,0.173549
-4.9870452e-06,0.169224
-4.9869452e-06,0.16183
-4.9868452e-06,0.152065
-4.9867452e-06,0.141044
-4.9866452e-06,0.13072
-4.9865452e-06,0.121791
-4.9864452e-06,0.114397
-4.9863452e-06,0.106864
-4.9862452e-06,0.0972377
-4.9861452e-06,0.0837054
-4.9860452e-06,0.0659877
-4.9859452e-06,0.0449219
-4.9858452e-06,0.0228795
-4.9857452e-06,0.00139509
-4.9856452e-06,-0.0184152
-4.9855452e-06,-0.0373884
-4.9854452e-06,-0.0565011
-4.9853452e-06,-0.0771484
-4.9852452e-06,-0.100167
-4.9851452e-06,-0.125279
-4.9850452e-06,-0.151646
-4.9849452e-06,-0.177455
-4.9848452e-06,-0.20159
-4.9847452e-06,-0.223354
-4.9846452e-06,-0.243862
-4.9845452e-06,-0.264509
-4.9844452e-06,-0.28697
-4.9843452e-06,-0.310826
-4.9842452e-06,-0.335519
-4.9841452e-06,-0.359096
-4.9840452e-06,-0.381278
-4.9839452e-06,-0.401228
-4.9838452e-06,-0.420201
-4.9837452e-06,-0.438337
-4.9836452e-06,-0.457031
-4.9835452e-06,-0.475725
-4.9834452e-06,-0.495117
-4.9833452e-06,-0.513951
-4.9832452e-06,-0.532924
-4.9831452e-06,-0.551339
-4.9830452e-06,-0.570452
-4.9829452e-06,-0.589425
-4.9828452e-06,-0.608817
-4.9827452e-06,-0.626953
-4.9826452e-06,-0.643834
-4.9825452e-06,-0.658343
-4.9824452e-06,-0.672154
-4.9823452e-06,-0.684989
-4.9822452e-06,-0.698661
-4.9821452e-06,-0.711635
-4.9820452e-06,-0.72447
