LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-May-2024 14:18:20,0                 
Time,Ampl
-5.0000674e-06,-0.21889
-4.9999674e-06,-0.234515
-4.9998674e-06,-0.250628
-4.9997674e-06,-0.267508
-4.9996674e-06,-0.28404
-4.9995674e-06,-0.299805
-4.9994674e-06,-0.313756
-4.9993674e-06,-0.32659
-4.9992674e-06,-0.338588
-4.9991674e-06,-0.351144
-4.9990674e-06,-0.364397
-4.9989674e-06,-0.378767
-4.9988674e-06,-0.393136
-4.9987674e-06,-0.407575
-4.9986674e-06,-0.421108
-4.9985674e-06,-0.434431
-4.9984674e-06,-0.446987
-4.9983674e-06,-0.459473
-4.9982674e-06,-0.471191
-4.9981674e-06,-0.48298
-4.9980674e-06,-0.494489
-4.9979674e-06,-0.506696
-4.9978674e-06,-0.518624
-4.9977674e-06,-0.530692
-4.9976674e-06,-0.541853
-4.9975674e-06,-0.552874
-4.9974674e-06,-0.562919
-4.9973674e-06,-0.572963
-4.9972674e-06,-0.582101
-4.9971674e-06,-0.591309
-4.9970674e-06,-0.599819
-4.9969674e-06,-0.608957
-4.9968674e-06,-0.618094
-4.9967674e-06,-0.628069
-4.9966674e-06,-0.637416
-4.9965674e-06,-0.646484
-4.9964674e-06,-0.653809
-4.9963674e-06,-0.660226
-4.9962674e-06,-0.665248
-4.9961674e-06,-0.67041
-4.9960674e-06,-0.675363
-4.9959674e-06,-0.681431
-4.9958674e-06,-0.687221
-4.9957674e-06,-0.69322
-4.9956674e-06,-0.697754
-4.9955674e-06,-0.7018
-4.9954674e-06,-0.70452
-4.9953674e-06,-0.70745
-4.9952674e-06,-0.709821
-4.9951674e-06,-0.712751
-4.9950674e-06,-0.714844
-4.9949674e-06,-0.716797
-4.9948674e-06,-0.717355
-4.9947674e-06,-0.717634
-4.9946674e-06,-0.716867
-4.9945674e-06,-0.716309
-4.9944674e-06,-0.715053
-4.9943674e-06,-0.714076
-4.9942674e-06,-0.711984
-4.9941674e-06,-0.709752
-4.9940674e-06,-0.706264
-4.9939674e-06,-0.702846
-4.9938674e-06,-0.69887
-4.9937674e-06,-0.695592
-4.9936674e-06,-0.691964
-4.9935674e-06,-0.688895
-4.9934674e-06,-0.685059
-4.9933674e-06,-0.681292
-4.9932674e-06,-0.676339
-4.9931674e-06,-0.671247
-4.9930674e-06,-0.6649
-4.9929674e-06,-0.658203
-4.9928674e-06,-0.650321
-4.9927674e-06,-0.642439
-4.9926674e-06,-0.633789
-4.9925674e-06,-0.625558
-4.9924674e-06,-0.616839
-4.9923674e-06,-0.608468
-4.9922674e-06,-0.59954
-4.9921674e-06,-0.59096
-4.9920674e-06,-0.581683
-4.9919674e-06,-0.572545
-4.9918674e-06,-0.562919
-4.9917674e-06,-0.553641
-4.9916674e-06,-0.543876
-4.9915674e-06,-0.534249
-4.9914674e-06,-0.523647
-4.9913674e-06,-0.512974
-4.9912674e-06,-0.501814
-4.9911674e-06,-0.491071
-4.9910674e-06,-0.48005
-4.9909674e-06,-0.469029
-4.9908674e-06,-0.457241
-4.9907674e-06,-0.445522
-4.9906674e-06,-0.433873
-4.9905674e-06,-0.42334
-4.9904674e-06,-0.413156
-4.9903674e-06,-0.403181
-4.9902674e-06,-0.39202
-4.9901674e-06,-0.380022
-4.9900674e-06,-0.366908
-4.9899674e-06,-0.353725
-4.9898674e-06,-0.340332
-4.9897674e-06,-0.327009
-4.9896674e-06,-0.312849
-4.9895674e-06,-0.29827
-4.9894674e-06,-0.282994
-4.9893674e-06,-0.267997
-4.9892674e-06,-0.253139
