LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,18-May-2024 16:00:20,0                 
Time,Ampl
-5.0000563e-06,0.631975
-4.9999563e-06,0.627651
-4.9998563e-06,0.621373
-4.9997563e-06,0.614537
-4.9996563e-06,0.606724
-4.9995563e-06,0.59947
-4.9994563e-06,0.592494
-4.9993563e-06,0.586775
-4.9992563e-06,0.581194
-4.9991563e-06,0.575753
-4.9990563e-06,0.568778
-4.9989563e-06,0.560826
-4.9988563e-06,0.55106
-4.9987563e-06,0.541155
-4.9986563e-06,0.531111
-4.9985563e-06,0.522182
-4.9984563e-06,0.513393
-4.9983563e-06,0.504883
-4.9982563e-06,0.494838
-4.9981563e-06,0.483817
-4.9980563e-06,0.471401
-4.9979563e-06,0.459124
-4.9978563e-06,0.446987
-4.9977563e-06,0.435547
-4.9976563e-06,0.423549
-4.9975563e-06,0.410854
-4.9974563e-06,0.396624
-4.9973563e-06,0.381836
-4.9972563e-06,0.367188
-4.9971563e-06,0.354074
-4.9970563e-06,0.342355
-4.9969563e-06,0.331473
-4.9968563e-06,0.319336
-4.9967563e-06,0.305525
-4.9966563e-06,0.2899
-4.9965563e-06,0.274554
-4.9964563e-06,0.260742
-4.9963563e-06,0.249163
-4.9962563e-06,0.237723
-4.9961563e-06,0.224609
-4.9960563e-06,0.208287
-4.9959563e-06,0.190151
-4.9958563e-06,0.172015
-4.9957563e-06,0.15639
-4.9956563e-06,0.143555
-4.9955563e-06,0.132254
-4.9954563e-06,0.120257
-4.9953563e-06,0.106166
-4.9952563e-06,0.0898438
-4.9951563e-06,0.0726842
-4.9950563e-06,0.0556641
-4.9949563e-06,0.0393415
-4.9948563e-06,0.0234375
-4.9947563e-06,0.00795201
-4.9946563e-06,-0.00697545
-4.9945563e-06,-0.0210658
-4.9944563e-06,-0.0347377
-4.9943563e-06,-0.0491071
-4.9942563e-06,-0.0648717
-4.9941563e-06,-0.0825893
-4.9940563e-06,-0.101283
-4.9939563e-06,-0.119699
-4.9938563e-06,-0.136579
-4.9937563e-06,-0.151646
-4.9936563e-06,-0.165179
-4.9935563e-06,-0.178013
-4.9934563e-06,-0.190848
-4.9933563e-06,-0.204939
-4.9932563e-06,-0.220564
-4.9931563e-06,-0.238002
-4.9930563e-06,-0.256278
-4.9929563e-06,-0.274135
-4.9928563e-06,-0.28976
-4.9927563e-06,-0.303153
-4.9926563e-06,-0.314453
-4.9925563e-06,-0.325614
-4.9924563e-06,-0.337751
-4.9923563e-06,-0.351563
-4.9922563e-06,-0.365792
-4.9921563e-06,-0.380022
-4.9920563e-06,-0.392997
-4.9919563e-06,-0.405552
-4.9918563e-06,-0.417969
-4.9917563e-06,-0.431222
-4.9916563e-06,-0.444894
-4.9915563e-06,-0.459263
-4.9914563e-06,-0.473075
-4.9913563e-06,-0.486747
-4.9912563e-06,-0.499442
-4.9911563e-06,-0.512277
-4.9910563e-06,-0.524414
-4.9909563e-06,-0.536691
-4.9908563e-06,-0.547991
-4.9907563e-06,-0.559152
-4.9906563e-06,-0.569475
-4.9905563e-06,-0.580078
-4.9904563e-06,-0.589983
-4.9903563e-06,-0.600028
-4.9902563e-06,-0.608538
-4.9901563e-06,-0.616211
-4.9900563e-06,-0.621931
-4.9899563e-06,-0.627651
-4.9898563e-06,-0.63351
-4.9897563e-06,-0.641462
-4.9896563e-06,-0.65067
-4.9895563e-06,-0.661551
-4.9894563e-06,-0.671596
-4.9893563e-06,-0.680385
-4.9892563e-06,-0.686105
-4.9891563e-06,-0.689732
-4.9890563e-06,-0.691267
-4.9889563e-06,-0.692941
-4.9888563e-06,-0.694475
-4.9887563e-06,-0.696847
-4.9886563e-06,-0.699079
-4.9885563e-06,-0.702009
-4.9884563e-06,-0.705078
-4.9883563e-06,-0.709403
-4.9882563e-06,-0.713588
-4.9881563e-06,-0.718052
-4.9880563e-06,-0.720843
-4.9879563e-06,-0.722796
-4.9878563e-06,-0.723214
-4.9877563e-06,-0.723493
-4.9876563e-06,-0.722656
-4.9875563e-06,-0.72168
-4.9874563e-06,-0.719308
-4.9873563e-06,-0.716936
-4.9872563e-06,-0.713449
-4.9871563e-06,-0.71024
-4.9870563e-06,-0.706194
-4.9869563e-06,-0.702288
-4.9868563e-06,-0.697824
-4.9867563e-06,-0.694196
-4.9866563e-06,-0.69029
-4.9865563e-06,-0.686663
-4.9864563e-06,-0.681362
-4.9863563e-06,-0.674944
-4.9862563e-06,-0.666713
-4.9861563e-06,-0.658622
-4.9860563e-06,-0.650949
-4.9859563e-06,-0.644671
-4.9858563e-06,-0.637835
-4.9857563e-06,-0.630022
-4.9856563e-06,-0.619141
-4.9855563e-06,-0.606864
-4.9854563e-06,-0.594169
-4.9853563e-06,-0.584403
-4.9852563e-06,-0.577427
-4.9851563e-06,-0.572824
-4.9850563e-06,-0.567243
-4.9849563e-06,-0.559431
-4.9848563e-06,-0.54827
-4.9847563e-06,-0.535854
-4.9846563e-06,-0.523438
-4.9845563e-06,-0.512695
-4.9844563e-06,-0.502651
-4.9843563e-06,-0.492606
-4.9842563e-06,-0.480748
-4.9841563e-06,-0.467913
-4.9840563e-06,-0.454381
-4.9839563e-06,-0.442104
-4.9838563e-06,-0.431222
-4.9837563e-06,-0.422573
-4.9836563e-06,-0.414621
-4.9835563e-06,-0.406948
-4.9834563e-06,-0.39774
-4.9833563e-06,-0.386998
-4.9832563e-06,-0.374023
-4.9831563e-06,-0.360212
-4.9830563e-06,-0.345564
-4.9829563e-06,-0.331055
-4.9828563e-06,-0.315848
-4.9827563e-06,-0.300363
-4.9826563e-06,-0.284738
-4.9825563e-06,-0.270089
-4.9824563e-06,-0.256417
-4.9823563e-06,-0.243583
-4.9822563e-06,-0.229911
-4.9821563e-06,-0.214983
-4.9820563e-06,-0.198521
-4.9819563e-06,-0.181641
-4.9818563e-06,-0.165458
-4.9817563e-06,-0.15053
-4.9816563e-06,-0.136579
-4.9815563e-06,-0.122907
-4.9814563e-06,-0.108817
-4.9813563e-06,-0.0938895
-4.9812563e-06,-0.0779855
-4.9811563e-06,-0.0613839
-4.9810563e-06,-0.0443638
-4.9809563e-06,-0.0279018
-4.9808563e-06,-0.0122768
-4.9807563e-06,0.00251116
-4.9806563e-06,0.0171596
-4.9805563e-06,0.0320871
-4.9804563e-06,0.0475725
-4.9803563e-06,0.0634766
-4.9802563e-06,0.0793806
-4.9801563e-06,0.0954241
-4.9800563e-06,0.111607
-4.9799563e-06,0.127651
-4.9798563e-06,0.142997
-4.9797563e-06,0.157506
-4.9796563e-06,0.170898
-4.9795563e-06,0.184291
-4.9794563e-06,0.198242
-4.9793563e-06,0.21317
-4.9792563e-06,0.228237
-4.9791563e-06,0.242467
-4.9790563e-06,0.255022
-4.9789563e-06,0.266602
-4.9788563e-06,0.27832
-4.9787563e-06,0.292132
-4.9786563e-06,0.307617
-4.9785563e-06,0.324219
-4.9784563e-06,0.339704
-4.9783563e-06,0.353655
-4.9782563e-06,0.365513
-4.9781563e-06,0.377093
-4.9780563e-06,0.388672
-4.9779563e-06,0.401367
-4.9778563e-06,0.413923
-4.9777563e-06,0.426618
-4.9776563e-06,0.438477
-4.9775563e-06,0.450474
-4.9774563e-06,0.462054
-4.9773563e-06,0.473493
-4.9772563e-06,0.483398
-4.9771563e-06,0.492188
-4.9770563e-06,0.499861
-4.9769563e-06,0.508371
-4.9768563e-06,0.518136
-4.9767563e-06,0.529994
-4.9766563e-06,0.541574
-4.9765563e-06,0.552316
-4.9764563e-06,0.560686
-4.9763563e-06,0.568778
-4.9762563e-06,0.577009
-4.9761563e-06,0.586635
-4.9760563e-06,0.595982
-4.9759563e-06,0.604492
-4.9758563e-06,0.610352
-4.9757563e-06,0.614955
-4.9756563e-06,0.618722
-4.9755563e-06,0.623744
-4.9754563e-06,0.629604
-4.9753563e-06,0.636579
-4.9752563e-06,0.642578
-4.9751563e-06,0.648159
-4.9750563e-06,0.652623
-4.9749563e-06,0.657506
-4.9748563e-06,0.662109
-4.9747563e-06,0.667132
-4.9746563e-06,0.67034
-4.9745563e-06,0.672154
-4.9744563e-06,0.671596
-4.9743563e-06,0.670898
-4.9742563e-06,0.67048
-4.9741563e-06,0.672015
-4.9740563e-06,0.673968
-4.9739563e-06,0.6762
