LECROYWR8108HD,61708,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,17-May-2024 18:15:49,0                 
Time,Ampl
-5.0000972e-06,-1.45494
-4.9999972e-06,-1.44266
-4.9998972e-06,-1.42983
-4.9997972e-06,-1.41532
-4.9996972e-06,-1.4022
-4.9995972e-06,-1.38909
-4.9994972e-06,-1.37835
-4.9993972e-06,-1.36761
-4.9992972e-06,-1.3584
-4.9991972e-06,-1.34794
-4.9990972e-06,-1.33719
-4.9989972e-06,-1.32394
-4.9988972e-06,-1.31041
-4.9987972e-06,-1.2959
-4.9986972e-06,-1.28348
-4.9985972e-06,-1.27134
-4.9984972e-06,-1.26046
-4.9983972e-06,-1.24777
-4.9982972e-06,-1.23465
-4.9981972e-06,-1.21973
-4.9980972e-06,-1.20633
-4.9979972e-06,-1.1935
-4.9978972e-06,-1.18304
-4.9977972e-06,-1.17188
-4.9976972e-06,-1.16044
-4.9975972e-06,-1.14704
-4.9974972e-06,-1.13421
-4.9973972e-06,-1.12109
-4.9972972e-06,-1.10924
-4.9971972e-06,-1.09598
-4.9970972e-06,-1.08161
-4.9969972e-06,-1.06376
-4.9968972e-06,-1.0445
-4.9967972e-06,-1.02344
-4.9966972e-06,-1.00349
-4.9965972e-06,-0.984236
-4.9964972e-06,-0.967215
-4.9963972e-06,-0.950474
-4.9962972e-06,-0.934431
-4.9961972e-06,-0.916853
-4.9960972e-06,-0.898996
-4.9959972e-06,-0.879743
-4.9958972e-06,-0.861049
-4.9957972e-06,-0.842215
-4.9956972e-06,-0.824079
-4.9955972e-06,-0.804827
-4.9954972e-06,-0.785156
-4.9953972e-06,-0.763951
-4.9952972e-06,-0.743025
-4.9951972e-06,-0.722238
-4.9950972e-06,-0.703265
-4.9949972e-06,-0.685268
-4.9948972e-06,-0.668666
-4.9947972e-06,-0.652065
-4.9946972e-06,-0.635603
-4.9945972e-06,-0.617885
-4.9944972e-06,-0.59933
-4.9943972e-06,-0.578823
-4.9942972e-06,-0.557478
-4.9941972e-06,-0.534877
-4.9940972e-06,-0.512556
-4.9939972e-06,-0.490095
-4.9938972e-06,-0.467913
-4.9937972e-06,-0.444894
-4.9936972e-06,-0.421177
-4.9935972e-06,-0.396345
-4.9934972e-06,-0.371512
-4.9933972e-06,-0.346959
-4.9932972e-06,-0.323103
-4.9931972e-06,-0.298549
-4.9930972e-06,-0.272042
-4.9929972e-06,-0.242188
-4.9928972e-06,-0.209821
-4.9927972e-06,-0.1762
-4.9926972e-06,-0.143834
-4.9925972e-06,-0.113421
-4.9924972e-06,-0.0849609
-4.9923972e-06,-0.0570592
-4.9922972e-06,-0.0284598
-4.9921972e-06,0.0015346
-4.9920972e-06,0.0320871
-4.9919972e-06,0.0620815
-4.9918972e-06,0.0908203
-4.9917972e-06,0.118025
-4.9916972e-06,0.144531
-4.9915972e-06,0.171317
-4.9914972e-06,0.199079
-4.9913972e-06,0.227818
-4.9912972e-06,0.257115
-4.9911972e-06,0.285854
-4.9910972e-06,0.313337
-4.9909972e-06,0.338728
-4.9908972e-06,0.362444
-4.9907972e-06,0.384487
-4.9906972e-06,0.40625
-4.9905972e-06,0.427595
-4.9904972e-06,0.449358
-4.9903972e-06,0.470424
-4.9902972e-06,0.49135
-4.9901972e-06,0.511719
-4.9900972e-06,0.533343
-4.9899972e-06,0.555943
-4.9898972e-06,0.580357
-4.9897972e-06,0.604492
-4.9896972e-06,0.627372
-4.9895972e-06,0.646903
-4.9894972e-06,0.663784
-4.9893972e-06,0.678292
-4.9892972e-06,0.69322
-4.9891972e-06,0.708845
-4.9890972e-06,0.726563
-4.9889972e-06,0.744141
-4.9888972e-06,0.7613
-4.9887972e-06,0.776088
-4.9886972e-06,0.790179
-4.9885972e-06,0.803292
-4.9884972e-06,0.817522
-4.9883972e-06,0.831892
-4.9882972e-06,0.846959
-4.9881972e-06,0.860491
-4.9880972e-06,0.873326
-4.9879972e-06,0.884766
-4.9878972e-06,0.896903
-4.9877972e-06,0.90918
-4.9876972e-06,0.922573
-4.9875972e-06,0.93471
-4.9874972e-06,0.945871
-4.9873972e-06,0.954102
-4.9872972e-06,0.961077
-4.9871972e-06,0.966239
-4.9870972e-06,0.97168
-4.9869972e-06,0.976423
-4.9868972e-06,0.981585
-4.9867972e-06,0.985073
-4.9866972e-06,0.988142
-4.9865972e-06,0.989397
-4.9864972e-06,0.990932
-4.9863972e-06,0.991909
-4.9862972e-06,0.993722
-4.9861972e-06,0.994699
-4.9860972e-06,0.995396
-4.9859972e-06,0.99428
-4.9858972e-06,0.993025
-4.9857972e-06,0.99135
-4.9856972e-06,0.991769
-4.9855972e-06,0.993025
-4.9854972e-06,0.996233
-4.9853972e-06,0.998744
-4.9852972e-06,1.00098
-4.9851972e-06,1.00126
-4.9850972e-06,1.0014
-4.9849972e-06,1.00056
-4.9848972e-06,1.0007
-4.9847972e-06,1.00028
-4.9846972e-06,1.00014
-4.9845972e-06,0.997489
-4.9844972e-06,0.992746
-4.9843972e-06,0.984096
-4.9842972e-06,0.973354
-4.9841972e-06,0.959961
-4.9840972e-06,0.94601
-4.9839972e-06,0.930246
-4.9838972e-06,0.913225
-4.9837972e-06,0.892997
-4.9836972e-06,0.870675
-4.9835972e-06,0.845424
-4.9834972e-06,0.819475
-4.9833972e-06,0.792411
-4.9832972e-06,0.766323
-4.9831972e-06,0.740374
-4.9830972e-06,0.714844
-4.9829972e-06,0.687082
-4.9828972e-06,0.656529
-4.9827972e-06,0.621373
-4.9826972e-06,0.583705
-4.9825972e-06,0.544643
-4.9824972e-06,0.507254
-4.9823972e-06,0.471261
-4.9822972e-06,0.436523
-4.9821972e-06,0.399972
-4.9820972e-06,0.360491
-4.9819972e-06,0.316685
-4.9818972e-06,0.26995
-4.9817972e-06,0.220703
-4.9816972e-06,0.17034
-4.9815972e-06,0.118583
-4.9814972e-06,0.0654297
-4.9813972e-06,0.0104632
-4.9812972e-06,-0.0460379
-4.9811972e-06,-0.103655
-4.9810972e-06,-0.161412
-4.9809972e-06,-0.21889
-4.9808972e-06,-0.276367
-4.9807972e-06,-0.334403
-4.9806972e-06,-0.394113
-4.9805972e-06,-0.455218
-4.9804972e-06,-0.518276
-4.9803972e-06,-0.582171
-4.9802972e-06,-0.647321
-4.9801972e-06,-0.712193
-4.9800972e-06,-0.777623
-4.9799972e-06,-0.841936
-4.9798972e-06,-0.905134
-4.9797972e-06,-0.964844
-4.9796972e-06,-1.02134
-4.9795972e-06,-1.07338
-4.9794972e-06,-1.12333
-4.9793972e-06,-1.17048
-4.9792972e-06,-1.21722
-4.9791972e-06,-1.26144
-4.9790972e-06,-1.30469
-4.9789972e-06,-1.34473
-4.9788972e-06,-1.38337
-4.9787972e-06,-1.41825
-4.9786972e-06,-1.45117
-4.9785972e-06,-1.47949
-4.9784972e-06,-1.50558
-4.9783972e-06,-1.52776
-4.9782972e-06,-1.54925
-4.9781972e-06,-1.56794
-4.9780972e-06,-1.58594
-4.9779972e-06,-1.59961
-4.9778972e-06,-1.61091
-4.9777972e-06,-1.61761
-4.9776972e-06,-1.6236
-4.9775972e-06,-1.62751
-4.9774972e-06,-1.63281
-4.9773972e-06,-1.63672
-4.9772972e-06,-1.64118
-4.9771972e-06,-1.64286
-4.9770972e-06,-1.64383
-4.9769972e-06,-1.64216
-4.9768972e-06,-1.64146
-4.9767972e-06,-1.63993
-4.9766972e-06,-1.64049
-4.9765972e-06,-1.64021
-4.9764972e-06,-1.6409
-4.9763972e-06,-1.63937
-4.9762972e-06,-1.63783
-4.9761972e-06,-1.63449
-4.9760972e-06,-1.63267
-4.9759972e-06,-1.6303
-4.9758972e-06,-1.62932
-4.9757972e-06,-1.62626
-4.9756972e-06,-1.62277
-4.9755972e-06,-1.61593
-4.9754972e-06,-1.6084
-4.9753972e-06,-1.59807
-4.9752972e-06,-1.58747
-4.9751972e-06,-1.57408
-4.9750972e-06,-1.56013
-4.9749972e-06,-1.54395
-4.9748972e-06,-1.52874
-4.9747972e-06,-1.51325
-4.9746972e-06,-1.49986
-4.9745972e-06,-1.48591
-4.9744972e-06,-1.47294
-4.9743972e-06,-1.45843
-4.9742972e-06,-1.44503
-4.9741972e-06,-1.43164
-4.9740972e-06,-1.42062
-4.9739972e-06,-1.40974
-4.9738972e-06,-1.40011
-4.9737972e-06,-1.38909
-4.9736972e-06,-1.37891
-4.9735972e-06,-1.36816
-4.9734972e-06,-1.35979
-4.9733972e-06,-1.35198
-4.9732972e-06,-1.34612
-4.9731972e-06,-1.33901
-4.9730972e-06,-1.33189
-4.9729972e-06,-1.32254
-4.9728972e-06,-1.31348
-4.9727972e-06,-1.30399
-4.9726972e-06,-1.29674
-4.9725972e-06,-1.29004
-4.9724972e-06,-1.2853
-4.9723972e-06,-1.27958
-4.9722972e-06,-1.27386
-4.9721972e-06,-1.2659
-4.9720972e-06,-1.25753
-4.9719972e-06,-1.24721
-4.9718972e-06,-1.23703
-4.9717972e-06,-1.22587
-4.9716972e-06,-1.21582
-4.9715972e-06,-1.20522
-4.9714972e-06,-1.19545
-4.9713972e-06,-1.18457
-4.9712972e-06,-1.17425
-4.9711972e-06,-1.16295
-4.9710972e-06,-1.15276
-4.9709972e-06,-1.14244
-4.9708972e-06,-1.13365
-4.9707972e-06,-1.1243
-4.9706972e-06,-1.11537
-4.9705972e-06,-1.10435
